id,regular,region,universe,neutralization,decay,delay,test_period,truncation,pasteurization,nan_handling
FullTest_2884,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_2885,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_2886,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_2887,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_2888,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_2889,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_2890,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_2891,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_2892,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_2893,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_2894,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_2895,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_2896,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_2897,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_2898,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_2899,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_2900,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_2901,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_2902,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_2903,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_2904,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_2905,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_2906,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_2907,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_2908,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_2909,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_2910,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_2911,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_2912,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_2913,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_2914,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_2915,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_2916,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_2917,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_2918,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_2919,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_2920,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_2921,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_2922,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_2923,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_2924,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_2925,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_2926,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_2927,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_2928,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_2929,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_2930,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_2931,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_2932,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_2933,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_2934,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_2935,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_2936,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_2937,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_2938,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_2939,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_2940,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_2941,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_2942,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_2943,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_2944,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_2945,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.08,ON,ON
FullTest_2946,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.08,ON,OFF
FullTest_2947,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.08,OFF,ON
FullTest_2948,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.08,OFF,OFF
FullTest_2949,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.01,ON,ON
FullTest_2950,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.01,ON,OFF
FullTest_2951,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.01,OFF,ON
FullTest_2952,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P1Y,0.01,OFF,OFF
FullTest_2953,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.08,ON,ON
FullTest_2954,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.08,ON,OFF
FullTest_2955,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.08,OFF,ON
FullTest_2956,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.08,OFF,OFF
FullTest_2957,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.01,ON,ON
FullTest_2958,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.01,ON,OFF
FullTest_2959,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.01,OFF,ON
FullTest_2960,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,0,1,P2Y,0.01,OFF,OFF
FullTest_2961,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.08,ON,ON
FullTest_2962,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.08,ON,OFF
FullTest_2963,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.08,OFF,ON
FullTest_2964,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.08,OFF,OFF
FullTest_2965,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.01,ON,ON
FullTest_2966,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.01,ON,OFF
FullTest_2967,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.01,OFF,ON
FullTest_2968,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P1Y,0.01,OFF,OFF
FullTest_2969,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.08,ON,ON
FullTest_2970,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.08,ON,OFF
FullTest_2971,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.08,OFF,ON
FullTest_2972,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.08,OFF,OFF
FullTest_2973,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.01,ON,ON
FullTest_2974,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.01,ON,OFF
FullTest_2975,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.01,OFF,ON
FullTest_2976,"Rank(Ts_Rank(volume, 20))",USA,TOP3000,NONE,5,1,P2Y,0.01,OFF,OFF
FullTest_2977,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,ON,ON
FullTest_2978,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,ON,OFF
FullTest_2979,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,OFF,ON
FullTest_2980,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_2981,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_2982,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_2983,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_2984,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_2985,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_2986,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_2987,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_2988,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_2989,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_2990,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_2991,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_2992,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_2993,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_2994,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_2995,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_2996,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_2997,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_2998,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_2999,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_3000,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_3001,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_3002,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_3003,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_3004,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_3005,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,ON,ON
FullTest_3006,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,ON,OFF
FullTest_3007,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,OFF,ON
FullTest_3008,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,INDUSTRY,5,1,P2Y,0.01,OFF,OFF
FullTest_3009,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.08,ON,ON
FullTest_3010,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.08,ON,OFF
FullTest_3011,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.08,OFF,ON
FullTest_3012,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.08,OFF,OFF
FullTest_3013,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.01,ON,ON
FullTest_3014,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.01,ON,OFF
FullTest_3015,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.01,OFF,ON
FullTest_3016,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P1Y,0.01,OFF,OFF
FullTest_3017,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.08,ON,ON
FullTest_3018,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.08,ON,OFF
FullTest_3019,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.08,OFF,ON
FullTest_3020,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.08,OFF,OFF
FullTest_3021,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.01,ON,ON
FullTest_3022,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.01,ON,OFF
FullTest_3023,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.01,OFF,ON
FullTest_3024,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,0,1,P2Y,0.01,OFF,OFF
FullTest_3025,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.08,ON,ON
FullTest_3026,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.08,ON,OFF
FullTest_3027,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,ON
FullTest_3028,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.08,OFF,OFF
FullTest_3029,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,ON
FullTest_3030,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.01,ON,OFF
FullTest_3031,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,ON
FullTest_3032,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P1Y,0.01,OFF,OFF
FullTest_3033,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,ON
FullTest_3034,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.08,ON,OFF
FullTest_3035,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,ON
FullTest_3036,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.08,OFF,OFF
FullTest_3037,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,ON
FullTest_3038,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.01,ON,OFF
FullTest_3039,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,ON
FullTest_3040,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,MARKET,5,1,P2Y,0.01,OFF,OFF
FullTest_3041,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.08,ON,ON
FullTest_3042,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.08,ON,OFF
FullTest_3043,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,ON
FullTest_3044,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.08,OFF,OFF
FullTest_3045,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.01,ON,ON
FullTest_3046,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.01,ON,OFF
FullTest_3047,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,ON
FullTest_3048,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P1Y,0.01,OFF,OFF
FullTest_3049,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.08,ON,ON
FullTest_3050,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.08,ON,OFF
FullTest_3051,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,ON
FullTest_3052,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.08,OFF,OFF
FullTest_3053,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.01,ON,ON
FullTest_3054,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.01,ON,OFF
FullTest_3055,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,ON
FullTest_3056,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,0,1,P2Y,0.01,OFF,OFF
FullTest_3057,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.08,ON,ON
FullTest_3058,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.08,ON,OFF
FullTest_3059,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,ON
FullTest_3060,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.08,OFF,OFF
FullTest_3061,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.01,ON,ON
FullTest_3062,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.01,ON,OFF
FullTest_3063,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,ON
FullTest_3064,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P1Y,0.01,OFF,OFF
FullTest_3065,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.08,ON,ON
FullTest_3066,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.08,ON,OFF
FullTest_3067,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,ON
FullTest_3068,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.08,OFF,OFF
FullTest_3069,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.01,ON,ON
FullTest_3070,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.01,ON,OFF
FullTest_3071,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,ON
FullTest_3072,"Rank(Ts_Rank(volume, 20))",USA,MINVOL3M,NONE,5,1,P2Y,0.01,OFF,OFF
FullTest_3073,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,ON
FullTest_3074,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.08,ON,OFF
FullTest_3075,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,ON
FullTest_3076,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.08,OFF,OFF
FullTest_3077,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,ON
FullTest_3078,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.01,ON,OFF
FullTest_3079,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,ON
FullTest_3080,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P1Y,0.01,OFF,OFF
FullTest_3081,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,ON
FullTest_3082,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.08,ON,OFF
FullTest_3083,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,ON
FullTest_3084,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.08,OFF,OFF
FullTest_3085,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,ON
FullTest_3086,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.01,ON,OFF
FullTest_3087,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,ON
FullTest_3088,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,0,1,P2Y,0.01,OFF,OFF
FullTest_3089,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,ON
FullTest_3090,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.08,ON,OFF
FullTest_3091,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,ON
FullTest_3092,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.08,OFF,OFF
FullTest_3093,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,ON
FullTest_3094,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.01,ON,OFF
FullTest_3095,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,ON
FullTest_3096,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P1Y,0.01,OFF,OFF
FullTest_3097,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,ON
FullTest_3098,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P2Y,0.08,ON,OFF
FullTest_3099,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,ON
FullTest_3100,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P2Y,0.08,OFF,OFF
FullTest_3101,"Rank(Ts_Rank(volume, 20))",ASI,TOP3000,INDUSTRY,5,1,P2Y,0.01,ON,ON
